_id,title,description,jobCategory,isActive,skills,otherSkills,createdAt,updatedAt
ObjectId(692d47c56cb8ef66cdc7dd6d),Testing Engineer,,ObjectId(692d47bb6cb8ef66cdc7ced2),true,"[""Testing Engineer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.669Z,2025-12-01T07:46:13.669Z
ObjectId(692d47c56cb8ef66cdc7dd6f),Electrical Draftsman,,ObjectId(692d47bb6cb8ef66cdc7ced2),true,"[""Electrical Draftsman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.674Z,2025-12-01T07:46:13.674Z
ObjectId(692d47c56cb8ef66cdc7dd71),Procurement Officer,,ObjectId(692d47bb6cb8ef66cdc7ced2),true,"[""Procurement Officer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.679Z,2025-12-01T07:46:13.679Z
ObjectId(692d47c56cb8ef66cdc7dd73),QC Civil Supervisor,,ObjectId(692d47bb6cb8ef66cdc7ced2),true,"[""QC Civil Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.699Z,2025-12-01T07:46:13.699Z
ObjectId(692d47c56cb8ef66cdc7dd75),AutoCAD Engineer,,ObjectId(692d47bb6cb8ef66cdc7ced2),true,"[""AutoCAD Engineer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.700Z,2025-12-01T07:46:13.700Z
ObjectId(692d47c56cb8ef66cdc7dd77),Contract Engineer,,ObjectId(692d47bb6cb8ef66cdc7ced2),true,"[""Contract Engineer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.701Z,2025-12-01T07:46:13.701Z
ObjectId(692d47c56cb8ef66cdc7dd79),Area Planner,,ObjectId(692d47bb6cb8ef66cdc7ced2),true,"[""Area Planner"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.702Z,2025-12-01T07:46:13.702Z
ObjectId(692d47c56cb8ef66cdc7dd7b),Electrical Service Engineer,,ObjectId(692d47bb6cb8ef66cdc7ced2),true,"[""Electrical Service Engineer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.703Z,2025-12-01T07:46:13.703Z
ObjectId(692d47c56cb8ef66cdc7dd7d),IT Programmer,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""IT Programmer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.723Z,2025-12-01T07:46:13.723Z
ObjectId(692d47c56cb8ef66cdc7dd81),Draftsman cum estimator,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Draftsman cum estimator"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.727Z,2025-12-01T07:46:13.727Z
ObjectId(692d47c56cb8ef66cdc7dd7f),Aluminium Draftsman,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Aluminium Draftsman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.724Z,2025-12-01T07:46:13.724Z
ObjectId(692d47c56cb8ef66cdc7dd83),Asp.net Developer,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Asp.net Developer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.729Z,2025-12-01T07:46:13.729Z
ObjectId(692d47c56cb8ef66cdc7dd85),COMMERCIAL  KITCHEN DESIGNER,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""COMMERCIAL  KITCHEN DESIGNER"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.730Z,2025-12-01T07:46:13.730Z
ObjectId(692d47c56cb8ef66cdc7dd87),Modular Kitchen Designer,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Modular Kitchen Designer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.783Z,2025-12-01T07:46:13.783Z
ObjectId(692d47c56cb8ef66cdc7dd89),Interior Site Supervisor,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Interior Site Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.784Z,2025-12-01T07:46:13.784Z
ObjectId(692d47c56cb8ef66cdc7dd8b),Steel Fabrication Draftsman,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Steel Fabrication Draftsman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.785Z,2025-12-01T07:46:13.785Z
ObjectId(692d47c56cb8ef66cdc7dd8d),Junior Architect,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Junior Architect"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.786Z,2025-12-01T07:46:13.786Z
ObjectId(692d47c56cb8ef66cdc7dd8f),Interior Draftsman,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Interior Draftsman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.811Z,2025-12-01T07:46:13.811Z
ObjectId(692d47c56cb8ef66cdc7dd91),Furniture Designer,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Furniture Designer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.813Z,2025-12-01T07:46:13.813Z
ObjectId(692d47c56cb8ef66cdc7dd93),Interior Designer,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Interior Designer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.814Z,2025-12-01T07:46:13.814Z
ObjectId(692d47c56cb8ef66cdc7dd95),Draftsman Architect,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Draftsman Architect"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:13.815Z,2025-12-01T07:46:13.815Z
ObjectId(692d47c66cb8ef66cdc7dd97),Diploma Degree Architect,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Diploma Degree Architect"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:14.001Z,2025-12-01T07:46:14.001Z
ObjectId(692d47c76cb8ef66cdc7dd99),AutoCAD Designer,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""AutoCAD Designer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.112Z,2025-12-01T07:46:15.112Z
ObjectId(692d47c76cb8ef66cdc7dd9f),Architect,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Architect"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.116Z,2025-12-01T07:46:15.116Z
ObjectId(692d47c76cb8ef66cdc7dd9d),Senior Architect,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Senior Architect"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.115Z,2025-12-01T07:46:15.115Z
ObjectId(692d47c76cb8ef66cdc7dd9b),Assistant Architect,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Assistant Architect"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.113Z,2025-12-01T07:46:15.113Z
ObjectId(692d47c76cb8ef66cdc7dda1),2D 3D Interior Designer,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""2D 3D Interior Designer"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.117Z,2025-12-01T07:46:15.117Z
ObjectId(692d47c76cb8ef66cdc7dda3),2D 3D Architect,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""2D 3D Architect"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.151Z,2025-12-01T07:46:15.151Z
ObjectId(692d47c76cb8ef66cdc7dda7),Furniture   Joinery Draftsman,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""Furniture   Joinery Draftsman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.174Z,2025-12-01T07:46:15.174Z
ObjectId(692d47c76cb8ef66cdc7dda5),lighting designers,,ObjectId(692d47bb6cb8ef66cdc7cece),true,"[""lighting designers"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.173Z,2025-12-01T07:46:15.173Z
ObjectId(692d47c76cb8ef66cdc7dda9),Industrial Refrigerator Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""Industrial Refrigerator Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.175Z,2025-12-01T07:46:15.175Z
ObjectId(692d47c76cb8ef66cdc7ddab),AC Technician Supervisor,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""AC Technician Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.176Z,2025-12-01T07:46:15.176Z
ObjectId(692d47c76cb8ef66cdc7ddad),AC Ductman,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""AC Ductman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.184Z,2025-12-01T07:46:15.184Z
ObjectId(692d47c76cb8ef66cdc7ddb1),HVAC Foreman,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""HVAC Foreman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.203Z,2025-12-01T07:46:15.203Z
ObjectId(692d47c76cb8ef66cdc7ddaf),Refrigeration Supervisor,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""Refrigeration Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.202Z,2025-12-01T07:46:15.202Z
ObjectId(692d47c76cb8ef66cdc7ddb3),HVAC Draftsman,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""HVAC Draftsman"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.208Z,2025-12-01T07:46:15.208Z
ObjectId(692d47c76cb8ef66cdc7ddb5),Reefer Service Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""Reefer Service Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.209Z,2025-12-01T07:46:15.209Z
ObjectId(692d47c76cb8ef66cdc7ddb7),Cold Storage Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""Cold Storage Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.211Z,2025-12-01T07:46:15.211Z
ObjectId(692d47c76cb8ef66cdc7ddbf),HVAC Mechanical Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""HVAC Mechanical Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.241Z,2025-12-01T07:46:15.241Z
ObjectId(692d47c76cb8ef66cdc7ddb9),AC Technician cum Driver,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""AC Technician cum Driver"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.231Z,2025-12-01T07:46:15.231Z
ObjectId(692d47c76cb8ef66cdc7ddbb),QC HVAC Inspector,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""QC HVAC Inspector"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.232Z,2025-12-01T07:46:15.232Z
ObjectId(692d47c76cb8ef66cdc7ddbd),HVAC Electrical Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""HVAC Electrical Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.240Z,2025-12-01T07:46:15.240Z
ObjectId(692d47c76cb8ef66cdc7ddc1),HVAC Control Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""HVAC Control Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.242Z,2025-12-01T07:46:15.242Z
ObjectId(692d47c76cb8ef66cdc7ddc3),HVAC Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""HVAC Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.258Z,2025-12-01T07:46:15.258Z
ObjectId(692d47c76cb8ef66cdc7ddc5),HVAC Supervisor,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""HVAC Supervisor"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.259Z,2025-12-01T07:46:15.259Z
ObjectId(692d47c76cb8ef66cdc7ddc7),AC Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""AC Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.264Z,2025-12-01T07:46:15.264Z
ObjectId(692d47c76cb8ef66cdc7ddc9),Refrigeration Technician,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""Refrigeration Technician"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.267Z,2025-12-01T07:46:15.267Z
ObjectId(692d47c76cb8ef66cdc7ddcb),AC Helper,,ObjectId(692d47bb6cb8ef66cdc7ced0),true,"[""AC Helper"",""Communication"",""Teamwork"",""Problem Solving"",""Leadership"",""Strategic Planning"",""Budget Management"",""Negotiation"",""Client Relations"",""Sales Strategy"",""Technical Troubleshooting"",""Equipment Repair"",""System Diagnostics"",""Blueprint Reading"",""Safety Compliance   HSE  "",""Precision Measurement"",""Data Entry"",""MS Office Proficiency"",""Record Keeping""]",[],2025-12-01T07:46:15.297Z,2025-12-01T07:46:15.297Z
